id,created_at,updated_at,flight_identifier,flt_num,scheduled_origin_gate,scheduled_destination_gate,out_gmt,in_gmt,off_gmt,on_gmt,destination,origin,destination_full_name,origin_full_name
293544,2019-09-19 20:36:44,2019-09-19 20:36:44,b2950483-3319-4127-b69e-20a521e0db16,1566,D29,33,2019-02-09 22:04:03,2019-02-10 02:38:25,2019-02-09 22:19:12,2019-02-10 02:31:04,MEX,IAD,Lic Benito Juarez Intl,Washington Dulles Intl
293546,2019-09-19 20:36:44,2019-09-19 20:36:44,b4680581-634d-4158-91d7-bab33d28ca95,4710,6,C5,2019-02-09 21:53:10,2019-02-09 23:58:23,2019-02-09 22:02:07,2019-02-09 23:52:10,CLT,EYW,Charlotte/douglas Intl,Key West Intl
293548,2019-09-19 20:36:44,2019-09-19 20:36:44,b6864d17-e57a-47d1-9301-978fbbd951ab,5079,A9,E13,2019-02-09 22:18:27,2019-02-10 00:21:42,2019-02-09 22:32:40,2019-02-10 00:16:10,CLT,YYZ,Charlotte/douglas Intl,Toronto/pearson Intl
293549,2019-09-19 20:36:44,2019-09-19 20:36:44,d6a84961-b9ca-4769-9939-adfccfebd129,2509,5,Any,2019-02-09 21:59:14,2019-02-09 23:12:01,2019-02-09 22:12:26,2019-02-09 23:08:01,EZE,COR,Ezeiza Intl Ministro Pistarini,Ing Aer A L V Taravella
293551,2019-09-19 20:36:44,2019-09-19 20:36:44,e9a120a4-68a1-4760-9d8a-dd1cb2b5396c,34,Any,Any,2019-02-09 21:58:20,2019-02-10 06:19:50,2019-02-09 22:02:51,2019-02-10 06:13:05,LGW,ANU,Gatwick,V C Bird Intl
293553,2019-09-19 20:36:44,2019-09-19 20:36:44,f73e8cf4-2e84-464a-846d-3c78f65593da,595,C02,C16A,2019-02-09 22:12:45,2019-02-10 05:11:49,2019-02-09 22:32:16,2019-02-10 05:04:06,FRA,ABV,Frankfurt/main,Nnamdi Azikiwe Intl
293555,2019-09-19 20:36:44,2019-09-19 20:36:44,c1bdd3ff-ef1c-4593-9bc2-8bd0030bb2a7,1533,Any,Any,2019-02-09 22:12:43,2019-02-09 23:39:38,2019-02-09 22:19:58,2019-02-09 23:33:31,ORD,DEC,Chicago-o'hare Intl,Decatur
293557,2019-09-19 20:36:44,2019-09-19 20:36:44,66d35248-184b-42e0-95a9-dbf2091b2de3,2522,28,A17,2019-02-09 22:14:28,2019-02-10 02:26:36,2019-02-09 22:32:06,2019-02-10 02:19:47,ATL,LAX,Hartsfield - Jackson Atlanta I,Los Angeles Intl
293560,2019-09-19 20:36:44,2019-09-19 20:36:44,e7bbb5a4-425a-475b-b540-be9110e5c081,901,7,Any,2019-02-09 22:10:30,2019-02-10 01:14:49,2019-02-09 22:24:06,2019-02-10 01:10:20,PIE,ATW,International,Outagamie Co Regl
293562,2019-09-19 20:36:44,2019-09-19 20:36:44,8f16c9a2-1532-416c-acbd-1aeaba9947a3,4553,B3,C9,2019-02-09 22:14:38,2019-02-10 00:27:04,2019-02-09 22:31:02,2019-02-10 00:22:10,CLT,SRQ,Charlotte/douglas Intl,Sarasota-bradenton Intl
293563,2019-09-19 20:36:44,2019-09-19 20:36:44,0dfef34a-20c2-4b3d-af52-995ef9cd342d,5477,B1,Any,2019-02-09 22:03:42,2019-02-10 02:08:33,2019-02-09 22:19:19,2019-02-10 02:02:52,BJX,ORD,De Guanajuato Intl,Chicago-o'hare Intl
293565,2019-09-19 20:36:44,2019-09-19 20:36:44,4aba7f46-73d6-474d-b81d-2dde39ad2ebf,1647,B12,11,2019-02-09 22:25:47,2019-02-10 01:15:15,2019-02-09 22:43:03,2019-02-10 01:10:16,PHL,PBI,Philadelphia Intl,Palm Beach Intl
293566,2019-09-19 20:36:44,2019-09-19 20:36:44,4f5c82a7-2cb4-4d90-aa6f-b54c580a3b03,102,Any,Any,2019-02-09 22:15:37,2019-02-10 00:22:17,2019-02-09 22:31:56,2019-02-10 00:16:56,PBC,GDL,Hermanos Serdan Intl,Don Miguel Hidalgo Intl
293569,2019-09-19 20:36:44,2019-09-19 20:36:44,50bea0fc-52b6-462b-a3a0-fe503ed6d80e,111,Any,Any,2019-02-09 22:11:16,2019-02-10 11:50:44,2019-02-09 22:31:13,2019-02-10 11:44:05,HND,ORD,Tokyo (haneda) Intl,Chicago-o'hare Intl
293572,2019-09-19 20:36:44,2019-09-19 20:36:44,55e13644-168c-4f07-88d9-4f6ea8bdb0fc,1569,B11,A12,2019-02-09 22:19:58,2019-02-10 01:03:46,2019-02-09 22:52:52,2019-02-10 00:56:35,IAH,ATL,George Bush Intercontinental/h,Hartsfield - Jackson Atlanta I
293574,2019-09-19 20:36:44,2019-09-19 20:36:44,564f618c-814d-4b3c-bd72-d539523f27a6,524,7,D53,2019-02-09 22:15:01,2019-02-10 02:26:07,2019-02-09 22:30:45,2019-02-10 02:22:24,MKE,AZA,Gen Mitchell Intl,Phoenix-mesa Gateway
293576,2019-09-19 20:36:44,2019-09-19 20:36:44,62a87fa2-02b7-41f4-ad0a-ac148aeb1f65,5224,B2,E3,2019-02-09 22:13:29,2019-02-09 23:42:49,2019-02-09 22:31:55,2019-02-09 23:36:25,CLT,LEX,Charlotte/douglas Intl,Blue Grass
293578,2019-09-19 20:36:44,2019-09-19 20:36:44,659f13f7-cb4d-4e59-b411-6894cdeac525,491,15,Any,2019-02-09 22:10:01,2019-02-10 07:35:40,2019-02-09 22:24:25,2019-02-10 07:30:31,FRA,SEA,Frankfurt/main,Seattle-tacoma Intl
293579,2019-09-19 20:36:44,2019-09-19 20:36:44,68571bea-e16d-46ba-9027-9f5e991add44,1551,105,E1,2019-02-09 22:14:05,2019-02-10 04:05:20,2019-02-09 22:34:21,2019-02-10 03:59:18,PDX,EWR,Portland Intl,Newark Liberty Intl
293581,2019-09-19 20:36:44,2019-09-19 20:36:44,798ab1d3-9e3e-4a89-bd2d-32bbab884d45,1264,45,A02,2019-02-09 22:23:44,2019-02-10 02:17:44,2019-02-09 22:35:28,2019-02-10 02:11:18,ATL,SAN,Hartsfield - Jackson Atlanta I,San Diego Intl
293584,2019-09-19 20:36:44,2019-09-19 20:36:44,87c76c7a-beec-4be9-a024-c7d574ede6fa,2983,2,B2,2019-02-09 22:23:45,2019-02-10 00:04:08,2019-02-09 22:41:33,2019-02-09 23:58:30,PHX,GJT,Phoenix Sky Harbor Intl,Grand Junction Regl
293585,2019-09-19 20:36:44,2019-09-19 20:36:44,9d6626e0-c789-4c43-b86d-79b29716ab7b,431,B16,Z66,2019-02-09 22:16:36,2019-02-10 06:15:15,2019-02-09 22:33:13,2019-02-10 06:08:07,FRA,ORD,Frankfurt/main,Chicago-o'hare Intl
293587,2019-09-19 20:36:44,2019-09-19 20:36:44,9f7a97e9-b695-497a-bc09-f060a584b9fd,977,Any,Any,2019-02-09 21:59:20,2019-02-10 06:22:31,2019-02-09 22:15:16,2019-02-10 06:15:34,CDG,LBV,Charles-de-gaulle,Leon M'ba
293589,2019-09-19 20:36:44,2019-09-19 20:36:44,d33b5d03-9990-4c0c-9bf5-d854bcbb80b5,204,Any,Any,2019-02-09 22:26:48,2019-02-10 04:35:48,2019-02-09 22:40:17,2019-02-10 04:30:32,BRU,DSS,Brussels National,Unknown airport with code DSS
293591,2019-09-19 20:36:44,2019-09-19 20:36:44,dad1d07c-0e0a-4d2a-8f4f-b8c3d48da3cd,2289,Any,D90,2019-02-09 22:17:05,2019-02-10 02:55:26,2019-02-09 22:34:50,2019-02-10 02:49:13,YYC,SJD,Calgary Intl,Los Cabos Intl
293592,2019-09-19 20:36:44,2019-09-19 20:36:44,ddccdbcb-0865-4d18-bd6d-2c0a99b8827c,4191,A5,8,2019-02-09 22:12:26,2019-02-10 00:55:29,2019-02-09 22:27:13,2019-02-10 00:51:12,DAL,RDU,Dallas Love,Raleigh-durham Intl
293594,2019-09-19 20:36:44,2019-09-19 20:36:44,e57641d4-e302-4822-b8f3-a422412cd23f,356,C10,Any,2019-02-09 22:23:41,2019-02-10 04:15:11,2019-02-09 22:35:15,2019-02-10 04:08:32,DWC,MUC,Al Maktoum Intl,Munich
293596,2019-09-19 20:36:44,2019-09-19 20:36:44,f2a90923-7615-47b9-9888-1bc470101c42,926,B40,C33,2019-02-09 22:15:47,2019-02-10 06:01:15,2019-02-09 22:39:03,2019-02-10 05:55:32,CPH,IAD,Kastrup,Washington Dulles Intl
293598,2019-09-19 20:36:44,2019-09-19 20:36:44,ff6a28f1-2fe4-467b-8c49-136863905a17,607,Any,Any,2019-02-09 22:12:48,2019-02-10 07:45:45,2019-02-09 22:27:14,2019-02-10 07:41:01,ORY,PUJ,Orly,Punta Cana Intl
293601,2019-09-19 20:36:44,2019-09-19 20:36:44,0c272375-f9c4-4175-838d-4d1dedcf3533,39,Any,Any,2019-02-09 22:11:12,2019-02-09 23:10:20,2019-02-09 22:26:03,2019-02-09 23:05:44,MAZ,SJU,Eugenio Maria De Hostos,Luis Munoz Marin Intl
293603,2019-09-19 20:36:44,2019-09-19 20:36:44,43f60b9d-6f46-4c09-900c-e33a8138cd1a,1318,9,C7,2019-02-09 22:16:56,2019-02-10 01:43:47,2019-02-09 22:30:11,2019-02-10 01:38:21,MSP,PSP,Minneapolis/St. Paul Intl,Palm Springs Intl
293605,2019-09-19 20:36:44,2019-09-19 20:36:44,466142a4-053b-46f9-a27f-86afa0520d91,1197,C08,D3,2019-02-09 22:11:15,2019-02-10 00:13:17,2019-02-09 22:27:50,2019-02-10 00:08:42,PDX,SLC,Portland Intl,Salt Lake City Intl
293607,2019-09-19 20:36:44,2019-09-19 20:36:44,039ad7a0-e49e-4a27-89e1-a24c44c8b80a,5956,B15A,Any,2019-02-09 22:13:35,2019-02-09 23:58:09,2019-02-09 22:30:19,2019-02-09 23:54:25,SBP,PHX,San Luis Obispo Co Regl,Phoenix Sky Harbor Intl
293609,2019-09-19 20:36:44,2019-09-19 20:36:44,266420ef-3714-415a-bca1-90ced8cc098c,2590,A16,T05,2019-02-09 22:22:02,2019-02-10 01:15:26,2019-02-09 22:39:05,2019-02-10 01:08:03,ATL,BOS,Hartsfield - Jackson Atlanta I,Logan Intl
293611,2019-09-19 20:36:44,2019-09-19 20:36:44,84f8d53a-776d-4467-bd16-592595de16ba,1729,G18,71,2019-02-09 22:11:52,2019-02-10 01:11:16,2019-02-09 22:26:48,2019-02-10 01:06:23,MCO,MSP,Orlando Intl,Minneapolis/St. Paul Intl
293613,2019-09-19 20:36:44,2019-09-19 20:36:44,979d3889-74c3-4ce4-94a5-e26c9c711535,1831,B23,A28,2019-02-09 22:18:34,2019-02-10 00:18:22,2019-02-09 22:32:23,2019-02-10 00:10:44,ATL,ORF,Hartsfield - Jackson Atlanta I,Norfolk Intl
293615,2019-09-19 20:36:44,2019-09-19 20:36:44,f987ec84-9d23-467b-ba9a-e66c2d769159,405,C15,5,2019-02-09 22:04:10,2019-02-10 04:40:55,2019-02-09 22:23:48,2019-02-10 04:36:27,LGB,BOS,Long Beach/daugherty Field,Logan Intl
293616,2019-09-19 20:36:44,2019-09-19 20:36:44,35ff5a9e-4bd0-4d84-bf60-d9a3fa974056,1688,5,D08,2019-02-09 22:13:34,2019-02-09 23:18:31,2019-02-09 22:30:27,2019-02-09 23:14:29,SLC,JAC,Salt Lake City Intl,Jackson Hole
293618,2019-09-19 20:36:44,2019-09-19 20:36:44,4275a376-258e-4b74-971e-a49a58096c7f,804,C08,E8,2019-02-09 22:25:19,2019-02-10 03:15:49,2019-02-09 22:38:11,2019-02-10 03:10:53,BOS,CUN,Logan Intl,Cancun Intl
293621,2019-09-19 20:36:44,2019-09-19 20:36:44,5db5d34b-12e0-42ac-aa38-5e2e9a211fd8,6008,A6,52F,2019-02-09 22:06:04,2019-02-10 01:19:36,2019-02-09 22:22:50,2019-02-10 01:12:32,LAX,OMA,Los Angeles Intl,Eppley
293623,2019-09-19 20:36:44,2019-09-19 20:36:44,7583dc5a-41ae-4fbe-b24b-552dcabe9ae9,4970,11,A0,2019-02-09 22:02:21,2019-02-09 23:09:57,2019-02-09 22:20:25,2019-02-09 23:05:04,SCE,PHL,University Park,Philadelphia Intl
293625,2019-09-19 20:36:44,2019-09-19 20:36:44,0b6e21cc-5327-4878-84c8-5bbffd128c47,1528,Any,Any,2019-02-09 22:38:31,2019-02-10 04:44:53,2019-02-09 22:51:55,2019-02-10 04:38:43,LIS,ACC,Lisbon,Kotoka Intl
293628,2019-09-19 20:36:44,2019-09-19 20:36:44,1d0e16f5-114f-40bc-abf9-6befc8143dbb,20,C1,4,2019-02-09 22:08:19,2019-02-10 04:10:41,2019-02-09 22:22:28,2019-02-10 04:05:49,SMF,HNL,Sacramento Intl,Honolulu Intl
293630,2019-09-19 20:36:44,2019-09-19 20:36:44,240b7c7b-23de-4e9e-9b9f-7cb0992f129d,120,13,Any,2019-02-09 22:25:50,2019-02-09 23:58:43,2019-02-09 22:39:03,2019-02-09 23:52:33,HSV,MCO,Huntsville Intl-jones,Orlando Intl
293631,2019-09-19 20:36:44,2019-09-19 20:36:44,3302a3de-289d-452a-8720-260a9fb62ac4,318,3,Any,2019-02-09 22:17:30,2019-02-10 03:16:47,2019-02-09 22:37:40,2019-02-10 03:09:28,TLV,LHR,Ben Gurion,Heathrow
293633,2019-09-19 20:36:44,2019-09-19 20:36:44,3ca42367-54ba-4eb5-bce7-e75cb1cf31cc,1616,6,C12,2019-02-09 22:18:51,2019-02-10 00:13:06,2019-02-09 22:39:36,2019-02-10 00:09:38,STL,DFW,Lambert-st Louis Intl,Dallas-ft Worth Intl
293635,2019-09-19 20:36:44,2019-09-19 20:36:44,4410d681-764b-4de5-aaf3-14689f73191c,5023,C3,E8,2019-02-09 22:20:33,2019-02-10 00:17:19,2019-02-09 22:34:26,2019-02-10 00:12:10,CLT,MDT,Charlotte/douglas Intl,Harrisburg Intl
293637,2019-09-19 20:36:44,2019-09-19 20:36:44,48030111-530a-4d7e-be78-c14838070aa5,783,C75,Any,2019-02-09 22:18:42,2019-02-10 04:27:38,2019-02-09 22:32:01,2019-02-10 04:21:36,LAX,YUL,Los Angeles Intl,Montreal/pierre-elliott-trudea
293639,2019-09-19 20:36:44,2019-09-19 20:36:44,636db328-c1f3-4098-855c-068a5d3c9858,746,238,Any,2019-02-09 22:24:14,2019-02-10 05:30:44,2019-02-09 22:39:59,2019-02-10 05:24:54,LAD,GRU,4th Of February,Guarulhos-gov. Andre Franco Mo
293641,2019-09-19 20:36:44,2019-09-19 20:36:44,74130d5c-f635-4ba5-a2c2-a71648077a06,66,M17,Any,2019-02-09 22:23:43,2019-02-10 07:22:51,2019-02-09 22:42:46,2019-02-10 07:17:38,VIE,ORD,Schwechat,Chicago-o'hare Intl
293648,2019-09-19 20:36:44,2019-09-19 20:36:44,83d02be4-dcdd-4bc4-a199-f569f5760d91,525,3,A29,2019-02-09 22:20:44,2019-02-10 02:07:37,2019-02-09 22:34:27,2019-02-10 02:01:14,ATL,SNA,Hartsfield - Jackson Atlanta I,John Wayne-orange Co
293651,2019-09-19 20:36:44,2019-09-19 20:36:44,845cc979-a5f6-4bbb-b324-1fd817917ad6,1806,E72,Any,2019-02-09 22:14:45,2019-02-10 02:42:15,2019-02-09 22:34:40,2019-02-10 02:37:41,SJO,YYZ,Juan Santamaria Intl,Toronto/pearson Intl
293654,2019-09-19 20:36:44,2019-09-19 20:36:44,887cd80c-6431-4ea1-bc6d-2765c3f8c81f,781,C76,G91,2019-02-09 22:22:08,2019-02-10 04:51:46,2019-02-09 22:41:34,2019-02-10 04:46:40,SFO,YUL,San Francisco Intl,Montreal/pierre-elliott-trudea
293657,2019-09-19 20:36:44,2019-09-19 20:36:44,8a5feac9-f14e-4ac8-bf40-bd1ee881459a,3800,A5,B5,2019-02-09 22:24:54,2019-02-10 00:09:22,2019-02-09 22:43:03,2019-02-10 00:03:13,GRR,IAD,Gerald R. Ford Intl,Washington Dulles Intl
293659,2019-09-19 20:36:44,2019-09-19 20:36:44,9249d884-f2e0-4380-83fa-d00f137a64d1,663,10,86,2019-02-09 22:22:27,2019-02-10 03:06:51,2019-02-09 22:39:29,2019-02-10 03:00:02,YEG,IAH,Edmonton Intl,George Bush Intercontinental/h
293661,2019-09-19 20:36:44,2019-09-19 20:36:44,ad2e8325-bcb6-406a-9bb0-e1f453c6391a,1089,Any,Any,2019-02-09 22:13:24,2019-02-09 23:13:37,2019-02-09 22:26:22,2019-02-09 23:08:38,LEB,HPN,Lebanon Mun,Westchester Co
293663,2019-09-19 20:36:44,2019-09-19 20:36:44,ad5bb73c-e7b8-4fdc-85e2-7bd762333012,6266,8,B21,2019-02-09 22:29:55,2019-02-10 02:15:28,2019-02-09 22:47:29,2019-02-10 02:11:12,BOI,IAH,Boise Air Terminal/gowen,George Bush Intercontinental/h
293665,2019-09-19 20:36:44,2019-09-19 20:36:44,af624f65-19be-4fec-a311-125e3ffedc02,382,K35,Any,2019-02-09 22:22:14,2019-02-10 07:33:02,2019-02-09 22:38:58,2019-02-10 07:26:13,PEK,CDG,Beijing Capital,Charles-de-gaulle
293667,2019-09-19 20:36:44,2019-09-19 20:36:44,b0a14972-4644-4aa0-8059-728e8155ccf6,2816,Any,E30,2019-02-09 22:14:56,2019-02-09 23:38:45,2019-02-09 22:22:24,2019-02-09 23:32:04,MIA,CMW,Miami Intl,Ignacio Agramonte Intl
293668,2019-09-19 20:36:44,2019-09-19 20:36:44,b773ebcc-b051-4470-b8f7-c1ddcd7db3cd,2496,A3,D6,2019-02-09 22:17:26,2019-02-10 01:29:46,2019-02-09 22:30:18,2019-02-10 01:22:59,PHX,DSM,Phoenix Sky Harbor Intl,Des Moines Intl
293671,2019-09-19 20:36:44,2019-09-19 20:36:44,bde7da47-ee0a-4a5c-9d2c-67944786c800,940,Any,F59,2019-02-09 22:21:03,2019-02-10 09:15:01,2019-02-09 22:37:36,2019-02-10 09:12:02,ARN,LAX,Arlanda,Los Angeles Intl
293672,2019-09-19 20:36:44,2019-09-19 20:36:44,beaf9585-cbbf-4a47-a12b-3e6541c4f1d9,5383,7,E27,2019-02-09 22:22:29,2019-02-10 00:32:19,2019-02-09 22:40:09,2019-02-10 00:26:10,CLT,MLB,Charlotte/douglas Intl,Melbourne Intl
293674,2019-09-19 20:36:44,2019-09-19 20:36:44,c6d427fc-d60b-41d1-b930-d83ff3dcf511,46,17,16,2019-02-09 22:17:02,2019-02-10 03:55:46,2019-02-09 22:29:25,2019-02-10 03:50:34,SJC,OGG,Mineta San Jose Intl,Kahului
293677,2019-09-19 20:36:44,2019-09-19 20:36:44,d5639995-4d34-4a3f-9636-8ea39abf875e,2157,Any,C45,2019-02-09 22:21:12,2019-02-10 07:52:49,2019-02-09 22:40:11,2019-02-10 07:48:14,DUS,CUN,Dusseldorf,Cancun Intl
293678,2019-09-19 20:36:44,2019-09-19 20:36:44,16a691db-48a9-4356-a7c6-24a3309191f7,5124,A2,16,2019-02-09 22:29:50,2019-02-09 23:26:44,2019-02-09 22:39:16,2019-02-09 23:20:59,PHL,ORF,Philadelphia Intl,Norfolk Intl
293680,2019-09-19 20:36:44,2019-09-19 20:36:44,217b14f3-2c7c-47ec-b290-03ad0b543a59,2111,B6,5,2019-02-09 22:09:59,2019-02-10 00:48:24,2019-02-09 22:27:47,2019-02-10 00:43:51,SFB,MDT,Orlando Sanford,Harrisburg Intl
293682,2019-09-19 20:36:44,2019-09-19 20:36:44,678c12b2-078d-4709-8f14-5b895979983a,2515,D9,G14,2019-02-09 22:16:35,2019-02-10 01:36:03,2019-02-09 22:32:38,2019-02-10 01:30:39,MSP,PDX,Minneapolis/St. Paul Intl,Portland Intl
293685,2019-09-19 20:36:44,2019-09-19 20:36:44,92f61281-ab8a-4ec8-9cbf-7d66a4c5b7df,1577,3,21,2019-02-09 22:11:34,2019-02-10 02:32:38,2019-02-09 22:24:09,2019-02-10 02:26:12,IAH,MBJ,George Bush Intercontinental/h,Sangster Intl
293687,2019-09-19 20:36:44,2019-09-19 20:36:44,7a1ca27d-ceed-49ed-9f69-3f52248e69e6,4796,6,11,2019-02-09 22:21:57,2019-02-09 23:24:34,2019-02-09 22:31:45,2019-02-09 23:18:59,PHL,SWF,Philadelphia Intl,Stewart
293689,2019-09-19 20:36:44,2019-09-19 20:36:44,9ffcc1dc-9b16-4558-ad1c-49f29d6ac803,4946,Any,29,2019-02-09 22:09:57,2019-02-09 23:09:26,2019-02-09 22:27:09,2019-02-09 23:04:17,PHL,AVP,Philadelphia Intl,Wilkes-barre-scranton Intl
293691,2019-09-19 20:36:44,2019-09-19 20:36:44,c9c0cfd3-bd58-4582-90a8-d35bd8521a77,4981,32F,37,2019-02-09 22:11:50,2019-02-09 23:18:36,2019-02-09 22:32:01,2019-02-09 23:12:26,PHL,JFK,Philadelphia Intl,Kennedy Intl
293692,2019-09-19 20:36:44,2019-09-19 20:36:44,9225e3fe-6348-487e-975d-775df3cc0595,9409,Any,73F,2019-02-09 22:18:17,2019-02-09 23:13:54,2019-02-09 22:29:44,2019-02-09 23:07:05,BOG,VVC,Eldorado Intl,Vanguardia
293695,2019-09-19 20:36:44,2019-09-19 20:36:44,934d83a1-03fb-4baa-b200-2a0b1e391107,770,B14,21B,2019-02-09 22:22:37,2019-02-10 01:29:17,2019-02-09 22:35:37,2019-02-10 01:21:27,LAX,PVR,Los Angeles Intl,Lic Gustavo Diaz Ordaz Intl
293698,2019-09-19 20:36:44,2019-09-19 20:36:44,f4857865-51a2-49a2-815c-72167970bc82,445,7,9,2019-02-09 22:24:19,2019-02-10 01:21:24,2019-02-09 22:42:49,2019-02-10 01:16:28,MCO,SWF,Orlando Intl,Stewart
293699,2019-09-19 20:36:44,2019-09-19 20:36:44,81ea32b6-f921-42d7-ae64-e2404e223729,921,A3,Any,2019-02-09 22:08:39,2019-02-10 01:28:48,2019-02-09 22:19:16,2019-02-10 01:23:36,PIE,ALB,International,Albany Intl
293701,2019-09-19 20:36:44,2019-09-19 20:36:44,8bf4d759-0ec2-4d78-b18a-51507e7b4e30,277,E1,1,2019-02-09 22:30:17,2019-02-10 09:14:25,2019-02-09 22:47:08,2019-02-10 09:07:38,KIX,HNL,Kansai Intl,Honolulu Intl
293703,2019-09-19 20:36:44,2019-09-19 20:36:44,08cfbe3e-699f-46de-b410-5bf667157ce8,5944,25,12,2019-02-09 22:23:24,2019-02-10 00:20:41,2019-02-09 22:45:36,2019-02-10 00:17:12,TYS,DFW,Mc Ghee Tyson,Dallas-ft Worth Intl
293705,2019-09-19 20:36:44,2019-09-19 20:36:44,1b72ea5b-6ed4-444c-ace8-ce21522df862,1692,4,27,2019-02-09 22:20:33,2019-02-10 04:20:57,2019-02-09 22:31:37,2019-02-10 04:13:57,JFK,LIR,Kennedy Intl,Daniel Oduber Quiros Intl
293708,2019-09-19 20:36:44,2019-09-19 20:36:44,2ee563f8-816d-4054-a580-f62fdfc83c57,595,D03,35,2019-02-09 22:17:30,2019-02-10 04:28:48,2019-02-09 22:32:41,2019-02-10 04:22:47,OGG,SLC,Kahului,Salt Lake City Intl
293710,2019-09-19 20:36:44,2019-09-19 20:36:44,334952a3-b416-4799-b17b-76a3dfb13755,2653,B03,A33,2019-02-09 22:27:36,2019-02-10 00:25:40,2019-02-09 22:44:28,2019-02-10 00:18:44,ATL,CVG,Hartsfield - Jackson Atlanta I,Cincinnati/northern Ky Intl
293712,2019-09-19 20:36:44,2019-09-19 20:36:44,50aa622c-48c6-434a-97e1-e80e5449671b,854,7,20,2019-02-09 22:30:41,2019-02-10 04:44:19,2019-02-09 22:49:29,2019-02-10 04:37:50,LIM,IAH,Jorge Chavez Intl,George Bush Intercontinental/h
293715,2019-09-19 20:36:44,2019-09-19 20:36:44,55b346de-6157-465d-b870-e2df5b8f9054,256,Any,B6,2019-02-09 22:12:41,2019-02-10 05:08:09,2019-02-09 22:19:13,2019-02-10 05:02:37,BRU,OUA,Brussels National,Ouagadougou
293717,2019-09-19 20:36:44,2019-09-19 20:36:44,5d651045-bf4d-4de3-8598-d993fcd164f9,510,A20,33,2019-02-09 22:12:53,2019-02-10 05:00:13,2019-02-09 22:32:19,2019-02-10 04:53:50,OGG,PHX,Kahului,Phoenix Sky Harbor Intl
293719,2019-09-19 20:36:44,2019-09-19 20:36:44,71d2f3c0-f82e-4826-b773-a4541f537bd8,1924,8,B23,2019-02-09 22:20:03,2019-02-10 01:22:21,2019-02-09 22:31:27,2019-02-10 01:17:10,PHX,YXE,Phoenix Sky Harbor Intl,Saskatoon/diefenbaker Intl
293722,2019-09-19 20:36:44,2019-09-19 20:36:44,73ca5ce3-a3b0-465a-b8cb-73b61af98df6,1093,74,A20,2019-02-09 22:18:36,2019-02-09 23:52:48,2019-02-09 22:33:39,2019-02-09 23:46:44,ATL,MCO,Hartsfield - Jackson Atlanta I,Orlando Intl
293725,2019-09-19 20:36:44,2019-09-19 20:36:44,765cbd7a-ec24-45b4-86ca-a174e14641ed,2115,Any,Any,2019-02-09 22:15:50,2019-02-10 08:28:32,2019-02-09 22:35:04,2019-02-10 08:22:25,FRA,CUN,Frankfurt/main,Cancun Intl
293727,2019-09-19 20:36:44,2019-09-19 20:36:44,7d12a912-e5f8-4801-90c2-04f4435b983f,5715,40,5,2019-02-09 22:17:35,2019-02-10 00:37:00,2019-02-09 22:37:36,2019-02-10 00:32:03,ILM,DFW,Wilmington Intl,Dallas-ft Worth Intl
293730,2019-09-19 20:36:44,2019-09-19 20:36:44,83bb799c-7a26-4bc4-973d-3b1aa6d3c84c,739,TBA,D04,2019-02-09 22:12:47,2019-02-10 01:30:57,2019-02-09 22:27:49,2019-02-10 01:23:40,SLC,SJD,Salt Lake City Intl,Los Cabos Intl
293733,2019-09-19 20:36:44,2019-09-19 20:36:44,84125ce8-f241-4fe9-af8d-26fb5f8d59ba,672,A24,4,2019-02-09 22:30:37,2019-02-10 05:20:23,2019-02-09 22:45:21,2019-02-10 05:13:28,LIH,PHX,Lihue,Phoenix Sky Harbor Intl
293735,2019-09-19 20:36:44,2019-09-19 20:36:44,853b3534-ab3c-4344-90c7-c384560d40d9,3458,14,1,2019-02-09 22:24:04,2019-02-09 23:49:46,2019-02-09 22:43:36,2019-02-09 23:43:40,LIT,DFW,Adams,Dallas-ft Worth Intl
293737,2019-09-19 20:36:44,2019-09-19 20:36:44,8d7730b5-f924-40ef-83eb-8c1b14b7270f,3615,E12,C14,2019-02-09 22:28:24,2019-02-10 02:35:55,2019-02-09 22:44:16,2019-02-10 02:32:22,PDX,STL,Portland Intl,Lambert-st Louis Intl
293738,2019-09-19 20:36:44,2019-09-19 20:36:44,97a64ad5-b924-4b72-a873-4e7ab3742e48,6349,D14,63,2019-02-09 22:21:18,2019-02-10 00:57:32,2019-02-09 22:41:03,2019-02-10 00:50:50,MCI,IAD,Kansas City Intl,Washington Dulles Intl
293739,2019-09-19 20:36:44,2019-09-19 20:36:44,994a6819-a0c2-41a5-9218-faa96fd98015,8734,Any,Any,2019-02-09 22:35:37,2019-02-09 23:39:48,2019-02-09 22:46:54,2019-02-09 23:32:43,BOG,UIB,Eldorado Intl,
293740,2019-09-19 20:36:44,2019-09-19 20:36:44,9b9fdf7c-9762-4b09-a4e4-1636bd28c9e7,2049,17,B12,2019-02-09 22:22:49,2019-02-09 23:45:23,2019-02-09 22:36:37,2019-02-09 23:38:44,ATL,JAN,Hartsfield - Jackson Atlanta I,Jackson-evers Intl
293741,2019-09-19 20:36:44,2019-09-19 20:36:44,afcb856c-65bc-45af-9b8b-21450b2292fc,2952,B1,38,2019-02-09 22:12:22,2019-02-09 23:38:06,2019-02-09 22:23:25,2019-02-09 23:30:39,DFW,BTR,Dallas-ft Worth Intl,Baton Rouge Metro-ryan
